state,admin1_pcode,township,admin3_pcode,total_population_2021proj,food_security_pin_2022,food_security_target_2022,conflict_events,battles,explosions_remote_violence,protests_and_riots,strategic_developments,violence_against_civilians,fatalities,conflict_score,flood_count,flood_prob,vul_score_2019,unsafe_water_2019,poor_housing_2019,no_middle_school_2019,no_electricity_2019,no_id_card_2019,female_illiteracy_2019,child_dependency_2019
Tanintharyi,MMR006,Myeik,MMR006005,302183.2957380707,73128,10968.746370572688,53,7,6,7,22,11,55,0.07701304106054885,2,0.13333333333333333,0.3012857938388539,0.06042056550893445,0.12047706404899616,0.4851981793367583,0.733842351195355,0.2734644179059702,0.06551135743343989,0.4131686213751617
Tanintharyi,MMR006,Kyunsu,MMR006006,182435.48113600473,44149,6621.592059895221,5,2,0,0,2,1,2,0.00360449286152902,NA,0,0.47297376232609034,0.21063090318750277,0.14668713310888487,0.6848429209812208,0.7279362417711049,0.400363187560433,0.1532934231216385,0.5374493052298549
Tanintharyi,MMR006,Palaw,MMR006007,138077.08199467565,33964,5095.369450381044,86,29,16,0,23,18,118,0.07926135157264029,2,0.13333333333333333,0.3669641115067289,0.14770302375457356,0.13422595740014168,0.6284626210779038,0.664601896870405,0.2687277773838346,0.10351700225436976,0.5293179286151749
Tanintharyi,MMR006,Tanintharyi,MMR006008,113498.91102819463,27467,4119.989529703143,53,27,4,0,13,9,52,0.04632873634693125,4,0.26666666666666666,0.4356462295445314,0.1678897940777044,0.12717059984539056,0.6300617707618394,0.7702154851983037,0.32481783537531506,0.1343143100957137,0.5120800761411896
Yangon,MMR013,Thingangyun,MMR013009,243788.8109873174,68261.25,68261.13292380996,65,1,28,8,20,8,28,0.08546298784848438,2,0.13333333333333333,0.11133340703250824,0.00889542432210019,0.01697949374990983,0.23668549122498284,0.0166132321696572,0.16568397185894757,0.04999361341201547,0.25391009175626716
Yangon,MMR013,Yankin,MMR013010,82563.23088085231,23117.5,23118.295357134808,26,0,11,4,9,2,2,0.03604215875978249,2,0.13333333333333333,0.09164684837306177,0.00528983488123455,0.01384390981063357,0.18017936201611984,0.0062759967809334,0.1165715726759764,0.03918370841897213,0.22349853141192805
Yangon,MMR013,South Okkalapa,MMR013011,187509.9813789108,52502.5,52503.20521470707,56,1,22,10,15,8,3,0.08677681145065066,2,0.13333333333333333,0.09850602133206456,0.00799889619376846,0.02401336685262493,0.2040100602210443,0.01106101925135715,0.14078979301736994,0.02881099703579383,0.2241701427877956
Yangon,MMR013,North Okkalapa,MMR013012,387868.8990213952,108603.75,108602.70827479297,59,3,24,9,13,10,20,0.08763860066012541,3,0.2,0.1266885751222373,0.01524489225318177,0.02978081739007009,0.26198340283225297,0.05064623375631058,0.19311072249459735,0.03765432771405024,0.26604405780978624
Yangon,MMR013,Thaketa,MMR013013,256671.4959286959,71867.5,71867.9811399701,86,6,28,19,17,16,28,0.1572219168556064,2,0.13333333333333333,0.1257078530591666,0.03812875363594121,0.02924212904096129,0.26413526555317546,0.02702109474584113,0.16864638743996285,0.04587628585322032,0.25443090335094615
Yangon,MMR013,Dawbon,MMR013014,87659.28122938855,24545,24545.401262330943,31,1,11,3,9,7,8,0.03752375666370795,2,0.13333333333333333,0.14896955041104787,0.01275181970073213,0.02506157444359825,0.4079368064698138,0.01946367847304875,0.20592996108949413,0.07052311333400424,0.30238400722040815
Yangon,MMR013,Tamwe,MMR013015,192382.59220542855,53867.5,53866.87418277388,81,1,21,26,25,8,10,0.1800705742938893,2,0.13333333333333333,0.10072585294014318,0.0017012179404846,0.00367026849385782,0.1707233559647029,0.00182369180530017,0.11196853798956674,0.02610296711060061,0.2153328468593506
Yangon,MMR013,Pazundaung,MMR013016,56389.38562190537,15788.75,15788.97202591606,21,0,7,2,8,4,4,0.0243012608072333,2,0.13333333333333333,0.10115573412243584,0.00274507559072381,0.00311513116078704,0.16062311820918973,0.0038959343957332,0.09993135011441644,0.03641651440607153,0.20821206611119275
Yangon,MMR013,Botahtaung,MMR013017,47707.829193478705,13358.75,13357.807828590629,17,1,6,1,5,4,8,0.0179980319278605,2,0.13333333333333333,0.09017725645462692,0.00241160180588796,0.00468535980397788,0.14250643436943178,0.00456430054852358,0.1025843307943417,0.02853962855975943,0.21235322047220637
Yangon,MMR013,Dagon Myothit (South),MMR013018,432502.10729209863,121100,121101.4099596002,83,8,28,10,16,21,51,0.1170161191182393,2,0.13333333333333333,0.1692368846570303,0.04817583264318039,0.03622840526259491,0.3617257182279604,0.09621925818675124,0.2427682647671905,0.07396341563135708,0.3272550187822544
Yangon,MMR013,Dagon Myothit (North),MMR013019,237343.97727409672,66456.25,66455.6863647331,71,3,23,9,24,12,32,0.09568171839227786,2,0.13333333333333333,0.11526283365659064,0.01457466464115762,0.02628980059824428,0.20100159161428277,0.03899097351543292,0.1614011527055006,0.02905753395041953,0.26907670772101655
Yangon,MMR013,Dagon Myothit (East),MMR013020,192749.1726712401,53970,53970.23165304706,20,0,7,0,11,2,8,0.0129031435285817,4,0.26666666666666666,0.18891230773658635,0.05480356539136686,0.03840054642910313,0.35650832549285605,0.1799254347893484,0.27983791573330286,0.06273049772657294,0.3248378777509675
Yangon,MMR013,Dagon Myothit (Seikkan),MMR013021,194867.1931403737,54562.5,54563.18592132887,33,0,11,4,7,11,15,0.0468945122642983,3,0.2,0.20734032379119977,0.06540464339278845,0.03849799196506327,0.40453250717779365,0.26199193521312436,0.27720790953131635,0.08255502765984488,0.34280532831397253
Yangon,MMR013,Mingalartaungnyunt,MMR013022,154189.56265790385,43172.5,43172.9224559262,33,0,10,12,3,8,7,0.08433034094192965,3,0.2,0.11455031474292812,0.00756040827833675,0.00864623457381215,0.1946303677521245,0.0077458715723487,0.13803731298184418,0.03934589207330874,0.25387856718943735
Yangon,MMR013,Insein,MMR013001,355272.33125192724,99476.25,99475.74725010256,97,0,33,19,25,20,21,0.1635258558879851,2,0.13333333333333333,0.13750976941448387,0.0193591718454285,0.04564959020313711,0.2621408090667964,0.04612954146779855,0.1814417750493048,0.03989073455007431,0.2732901279495887
Yangon,MMR013,Mingaladon,MMR013002,385882.3820209496,108047.5,108046.9330341756,65,5,24,0,22,14,18,0.04723445503126827,3,0.2,0.14768271662016416,0.02823804199441377,0.0472916534305679,0.29483191278818666,0.0480935644952436,0.20376282581530825,0.03713150372735538,0.3002570862633242
Yangon,MMR013,Hmawbi,MMR013003,284660.787304043,79705,79704.9795548732,15,0,10,0,3,2,4,0.01085658713239563,2,0.13333333333333333,0.25349952858488617,0.04953788675867481,0.06478657252268731,0.4720289048624503,0.19732794006421336,0.2883771875724668,0.0826358133331082,0.3736264010883144
Yangon,MMR013,Hlegu,MMR013004,315074.1647437887,88221.25,88221.23387235914,31,2,5,0,14,10,7,0.02288427412425538,1,0.06666666666666667,0.26469599899991675,0.1392703571470353,0.07179342306967408,0.5242769363789059,0.20284029251799263,0.31100331239705326,0.10177685163347774,0.40604546078189474
Yangon,MMR013,Taikkyi,MMR013005,322669.94474490674,90347.5,90348.4154733367,15,1,4,2,5,3,13,0.02177787568112173,3,0.2,0.3335209128960383,0.08892235294002954,0.08778223207740478,0.6234309068230673,0.30395355606447094,0.3495189356976647,0.10315148937481863,0.407134599168873
Yangon,MMR013,Htantabin,MMR013006,169665.07705270514,47506.25,47505.77842627601,4,1,2,0,0,1,4,0.00391668399475103,2,0.13333333333333333,0.3723920696327424,0.2379928868387354,0.07855503716796883,0.6733996476774526,0.3628938134149693,0.33565162747645616,0.07836079643453123,0.42192038780685576
Yangon,MMR013,Shwepyithar,MMR013007,399777.52729647426,111937.5,111938.2923577508,60,2,28,5,12,13,34,0.0723510080537203,4,0.26666666666666666,0.17898543234570816,0.03209502961880346,0.06167471776253752,0.3578468946010429,0.12067746101191423,0.2531053697198331,0.05440055431382175,0.33095023724068223
Yangon,MMR013,Hlaingtharya,MMR013008,800503.5088140167,227976.27210950773,227976,131,8,60,7,31,25,82,0.1374230011861381,NA,0,0.17614533484103229,0.03943878893012692,0.05920191000218056,0.41700019702215096,0.10748154591455553,0.26099458728010827,0.05591465486550356,0.30711815228097894
Yangon,MMR013,Thanlyin,MMR013023,311957.6489106349,87348.75,87347.8583052521,54,7,14,2,14,17,21,0.0530825076435155,3,0.2,0.2700940354954899,0.11559701608238888,0.2200256603412217,0.4927592692101021,0.35783380451790203,0.27983351846151794,0.05045522634177396,0.343855972782608
Yangon,MMR013,Kyauktan,MMR013024,194867.1931403737,54562.5,54563.18592132887,8,0,1,0,2,5,6,0.00790426836689973,4,0.26666666666666666,0.3657663015604236,0.3449308319904835,0.2914856290284604,0.6937593462372839,0.48230101222543154,0.3007922328438526,0.09331968898976468,0.3413728857984426
Yangon,MMR013,Thongwa,MMR013025,183727.80196974368,51443.75,51444.21544937408,11,0,2,0,7,2,4,0.00719691630196356,4,0.26666666666666666,0.43233058335615265,0.3851145213455904,0.2841950789873809,0.6846331561357468,0.5606012213274733,0.2807067474846927,0.12587531460362256,0.3809694903899518
Yangon,MMR013,Kayan,MMR013026,183894.21786374704,51490,51489.61900097004,28,5,6,0,11,6,24,0.02222794320117417,3,0.2,0.3915090990973464,0.31403449031434505,0.26745232060163143,0.6826925284058304,0.5688377485522533,0.3403825774862509,0.06686790823872307,0.3983361190186422
Yangon,MMR013,Twantay,MMR013027,263979.8302947172,73913.75,73913.64751916009,38,5,8,1,16,8,18,0.03268362083628264,3,0.2,0.40382070055381947,0.2627404660374511,0.2911415012191691,0.6937065898695578,0.5689804910964512,0.3018068780044314,0.10331807381305724,0.42002486784629617
Yangon,MMR013,Kawhmu,MMR013028,138544.1411265676,38792.50000000001,38791.640487892946,26,5,1,0,9,11,24,0.02346887251265146,3,0.2,0.4762936305994079,0.2677698118924379,0.3178127815371785,0.7350561693865285,0.5464692953156814,0.2705495344064843,0.09857249428575549,0.4133381992535867
Yangon,MMR013,Kungyangon,MMR013029,129911.46209358246,36375,36374.7906150022,15,1,3,2,3,6,16,0.02394486773735681,3,0.2,0.3582165385892552,0.2486692285994078,0.3132205588938757,0.6829574540010624,0.5172339852199171,0.32298913639855154,0.02334554788804714,0.4076959854548079
Yangon,MMR013,Dala,MMR013030,201161.9034247383,56325,56324.6670430415,10,0,4,2,4,0,8,0.01666229628110853,3,0.2,0.3171672415301649,0.3231298531677019,0.25676602755447075,0.5839152340124629,0.3524777737412485,0.33940466796055757,0.13597155669989716,0.39798333592692786
Yangon,MMR013,Seikgyikanaungto,MMR013031,39570.90659997209,11080,11080.146153935675,3,1,0,1,1,0,0,0.0066486712651213,2,0.13333333333333333,0.2585003594146831,0.33243640078177517,0.2252797112277998,0.5012097001069038,0.1605551543750659,0.27196438995913597,0.06506714573165853,0.4172695859349627
Yangon,MMR013,Cocokyun,MMR013032,2257.670170395138,632.5,631.8523867747328,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0.1959591444655035,0.21017889344047333,0.08573368726465354,0.4241379310344827,0.04845689899804144,0.1559362079149439,0.13298167425089022,0.2147628400549936
Yangon,MMR013,Kyauktada,MMR013033,34741.35443134332,9727.5,9728.420777423498,94,2,20,11,51,10,11,0.1107901741325088,2,0.13333333333333333,0.11139361381222164,0.00798561646068206,0.00237988694522233,0.134953897736798,3.466616955617864e-4,0.08156678647399696,0.0402583139516366,0.18613021965914284
Yangon,MMR013,Pabedan,MMR013034,38794.68701045995,10862.5,10863.487658962093,7,0,3,0,3,1,1,0.00459349850848931,2,0.13333333333333333,0.15020883157064832,0.0025053948980727,0.00200988270156166,0.194608712793219,1.6163108158142588e-4,0.1011496571198064,0.0463659166078292,0.2388653980202906
Yangon,MMR013,Lanmadaw,MMR013035,54882.332595791086,15367.5,15366.946873362169,20,0,10,2,5,3,3,0.02377231197116668,2,0.13333333333333333,0.09906674755103184,0.003718143809111,0.00493756031786396,0.14422259260519066,7.401684766268939e-4,0.0679064078461572,0.02423484492730488,0.14507644887377835
Yangon,MMR013,Latha,MMR013036,29160.02137092318,8165,8165.194020751816,7,0,4,0,1,2,2,0.00563248621017332,2,0.13333333333333333,0.11486359489745812,0.00234857822533466,0.00347121432122709,0.17729257641921392,2.3715287020323e-4,0.07044760935910477,0.04464534128982946,0.13513308783213604
Yangon,MMR013,Ahlone,MMR013037,64567.03937827991,18078.75,18079.228976981663,19,1,10,3,3,2,5,0.02827928988911079,2,0.13333333333333333,0.10603919732345396,0.01264684865759827,0.0281514709764264,0.16768910152924943,0.00528308242427476,0.09490288357994658,0.02861016456237893,0.2093657433238461
Yangon,MMR013,Kyeemyindaing,MMR013038,129774.13988734195,36336.25,36337.24083314043,33,1,15,5,5,7,11,0.04996737827071881,2,0.13333333333333333,0.1988529693618697,0.2584776009009339,0.07628700785796315,0.30370381931979584,0.07803405574334196,0.17632465000886055,0.07095734219805172,0.3039692670064476
Yangon,MMR013,Sanchaung,MMR013039,115931.36324979032,32461.25,32461.218291526653,82,3,21,19,30,9,11,0.1460955994474907,2,0.13333333333333333,0.08994718082943112,0.00336445874167363,0.01890439586040196,0.13572070049393803,0.00118236249738977,0.07644682532712743,0.02211929622525963,0.1923657556829103
Yangon,MMR013,Hlaing,MMR013040,186556.8721678007,52236.25,52236.07579312577,88,3,30,14,23,18,25,0.13329965940361024,2,0.13333333333333333,0.1142631784079798,0.00575854759066265,0.03885680518605287,0.1915089044241466,0.00583097281449713,0.11452436452436454,0.03447515006453883,0.2258905582270593
Yangon,MMR013,Kamaryut,MMR013041,98416.9632165703,27556.25,27557.2503016338,51,4,12,9,18,8,12,0.07905892630109274,2,0.13333333333333333,0.08074875544298987,0.00240998080587831,0.01496370994281991,0.1186759377142298,0.0013341976908148,0.07681411370806779,0.017577972301641442,0.17744403708359713
Yangon,MMR013,Mayangone,MMR013042,230553.5105502536,64555,64555.01704593349,63,3,28,5,16,11,19,0.07048159676443169,3,0.2,0.13388569079087564,0.00998072004135234,0.05749070093291873,0.22317482840267033,0.01038725538174155,0.1497811417107423,0.03564909582175103,0.25461466521435494
Yangon,MMR013,Dagon,MMR013043,29189.115058686,8172.5,8173.04778384729,6,0,4,1,1,0,0,0.00868669208136125,2,0.13333333333333333,0.08190721230850719,0.00277537487973469,0.0156250242541573,0.1382823871906841,0.00230205032209,0.07784748608288417,0.02303784195620945,0.21553284647999868
Yangon,MMR013,Bahan,MMR013044,112571.6241869394,31520,31519.94522775214,36,0,18,4,9,5,4,0.04436857130394668,2,0.13333333333333333,0.10518186449199664,0.00954068959001675,0.02867790851287865,0.1563560732113145,0.00255669465818888,0.0919336242172134,0.02616817143868701,0.19743839195812737
Yangon,MMR013,Seikkan,MMR013045,3288.7504647096184,921.25,921.149894272878,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0.17764643407057296,0.00222803614038644,0.02111341947997994,0.25814536340852134,0.00905547990113835,0.17630744849445323,0.01423882598862861,0.23842047425449375
